CNPJ_FUNDO,DT_COMPTC,VL_PATRIM_LIQ
11.248.347/0001-74,2017-06-19,5668360191.42
11.248.347/0001-74,2017-06-20,5676119521.82
11.248.347/0001-74,2017-06-21,5680501446.05
11.248.347/0001-74,2017-06-22,5674108525.75
11.248.347/0001-74,2017-06-23,5671699626.6
11.248.347/0001-74,2017-06-26,5670045541.77
11.248.347/0001-74,2017-06-27,5665293790.66
11.248.347/0001-74,2017-06-28,5659857847.97
11.248.347/0001-74,2017-06-29,5654537602.74
11.248.347/0001-74,2017-06-30,5627038916.18
12.083.748/0001-84,2017-06-01,2668958150.02
12.083.748/0001-84,2017-06-02,2682765664.88
12.083.748/0001-84,2017-06-05,2677320191.16
12.083.748/0001-84,2017-06-06,2692171339.84
12.083.748/0001-84,2017-06-07,2690492230.19
12.083.748/0001-84,2017-06-08,2692293624.68
12.083.748/0001-84,2017-06-09,2712455602.32
12.083.748/0001-84,2017-06-12,2705117523.59
12.083.748/0001-84,2017-06-13,2716931436.75
12.083.748/0001-84,2017-06-14,2707809229.98
12.083.748/0001-84,2017-06-16,2723330965.74
12.083.748/0001-84,2017-06-19,2722290851.94
12.083.748/0001-84,2017-06-20,2836083886.74
12.083.748/0001-84,2017-06-21,2892801507.67
12.083.748/0001-84,2017-06-22,2891710756.62
12.083.748/0001-84,2017-06-23,2910293498.69
12.083.748/0001-84,2017-06-26,2927483619.91
12.083.748/0001-84,2017-06-27,3613648080.56
12.083.748/0001-84,2017-06-28,3616664813.69
12.083.748/0001-84,2017-06-29,3621704824.67
12.083.748/0001-84,2017-06-30,3659781760.03
12.665.456/0001-50,2017-06-01,1089403857.46
12.665.456/0001-50,2017-06-02,1092301147.39
12.665.456/0001-50,2017-06-05,1093833381.16
12.665.456/0001-50,2017-06-06,1097434806.54
12.665.456/0001-50,2017-06-07,1101524904.59
12.665.456/0001-50,2017-06-08,1099908124.68
12.665.456/0001-50,2017-06-09,1100411743.72
12.665.456/0001-50,2017-06-12,1096349276.94
12.665.456/0001-50,2017-06-13,1101172896.39
12.665.456/0001-50,2017-06-14,1109747108.45
12.665.456/0001-50,2017-06-16,1109760491.95
12.665.456/0001-50,2017-06-19,1115805877.9
12.665.456/0001-50,2017-06-20,1115493603.29
12.665.456/0001-50,2017-06-21,1108577205.8
12.665.456/0001-50,2017-06-22,1108590389.17
12.665.456/0001-50,2017-06-23,1109012337.77
12.665.456/0001-50,2017-06-26,1104623526.35
12.665.456/0001-50,2017-06-27,1100560576.02
12.665.456/0001-50,2017-06-28,1096252667.85
12.665.456/0001-50,2017-06-29,1092721470.3
12.665.456/0001-50,2017-06-30,1093142495.06
13.071.579/0001-25,2017-06-01,3983475312.53
13.071.579/0001-25,2017-06-02,3986970521.88
13.071.579/0001-25,2017-06-05,3994356027.16
13.071.579/0001-25,2017-06-06,3996368852.81
13.071.579/0001-25,2017-06-07,3998449942.27
13.071.579/0001-25,2017-06-08,3995762905.37
13.071.579/0001-25,2017-06-09,3998357950.86
13.071.579/0001-25,2017-06-12,4023526458.06
13.071.579/0001-25,2017-06-13,4022209989.69
13.071.579/0001-25,2017-06-14,4020454336.84
13.071.579/0001-25,2017-06-16,4003465094.8
13.071.579/0001-25,2017-06-19,4010867130.41
13.071.579/0001-25,2017-06-20,4012138463.25
13.071.579/0001-25,2017-06-21,4014169330.26
13.071.579/0001-25,2017-06-22,4013665172.86
13.071.579/0001-25,2017-06-23,4015019168.41
13.071.579/0001-25,2017-06-26,4014156923.19
13.071.579/0001-25,2017-06-27,4016102351.68
13.071.579/0001-25,2017-06-28,4011265137.48
13.071.579/0001-25,2017-06-29,4014485809.53
13.071.579/0001-25,2017-06-30,4009680191.34
15.740.377/0001-54,2017-06-01,1317488505.93
15.740.377/0001-54,2017-06-02,1329721579.81
15.740.377/0001-54,2017-06-05,1336641170.95
15.740.377/0001-54,2017-06-06,1322600194.55
15.740.377/0001-54,2017-06-08,1317865623.24
15.740.377/0001-54,2017-06-09,1316706528.36
15.740.377/0001-54,2017-06-12,1314584164.94
15.740.377/0001-54,2017-06-13,1327308871.47
15.740.377/0001-54,2017-06-14,1323334034.32
15.740.377/0001-54,2017-06-16,1305463265.47
15.740.377/0001-54,2017-06-19,1326394962.59
15.740.377/0001-54,2017-06-20,1317801888.9
15.740.377/0001-54,2017-06-21,1318951289.16
15.740.377/0001-54,2017-06-22,1326101792.19
15.740.377/0001-54,2017-06-23,1322505881.24
15.740.377/0001-54,2017-06-26,1329704250.71
15.740.377/0001-54,2017-06-27,1319507404.14
15.740.377/0001-54,2017-06-28,1327825224.47
15.740.377/0001-54,2017-06-29,1323166768.01
15.740.377/0001-54,2017-06-30,1319653066.56
17.080.119/0001-14,2017-06-01,497590752.12
17.080.119/0001-14,2017-06-02,497036507.39
17.080.119/0001-14,2017-06-05,497073567.79
17.080.119/0001-14,2017-06-06,499821465.16
17.080.119/0001-14,2017-06-07,499002034.25
17.080.119/0001-14,2017-06-08,494813125.39
17.080.119/0001-14,2017-06-09,499595402.49
17.080.119/0001-14,2017-06-12,498433778.28
17.080.119/0001-14,2017-06-13,500429796.91
17.080.119/0001-14,2017-06-14,501275356.9
17.080.119/0001-14,2017-06-16,505119647.9
17.080.119/0001-14,2017-06-19,507323680.35
17.080.119/0001-14,2017-06-20,503397381.78
17.080.119/0001-14,2017-06-21,504467289.71
17.080.119/0001-14,2017-06-22,505378476.89
17.080.119/0001-14,2017-06-23,507353499.24
17.080.119/0001-14,2017-06-26,509202307.8
17.080.119/0001-14,2017-06-27,511888426.99
17.080.119/0001-14,2017-06-28,514948832.72
17.080.119/0001-14,2017-06-29,516728462.03
17.080.119/0001-14,2017-06-30,521463577.92
22.215.116/0001-80,2017-06-01,1822179196.54
22.215.116/0001-80,2017-06-02,1820467012.63
22.215.116/0001-80,2017-06-05,1817247230.08
22.215.116/0001-80,2017-06-06,1817646553.26
22.215.116/0001-80,2017-06-07,1819115200.59
22.215.116/0001-80,2017-06-08,1819446235.13
22.215.116/0001-80,2017-06-09,1818602516.95
22.215.116/0001-80,2017-06-12,1819876523.34
22.215.116/0001-80,2017-06-13,1821422429.91
22.215.116/0001-80,2017-06-14,1823965871.28
22.215.116/0001-80,2017-06-16,1830627388.21
22.215.116/0001-80,2017-06-19,1833102521.69
22.215.116/0001-80,2017-06-20,1828358767.06
22.215.116/0001-80,2017-06-21,1830477072.55
22.215.116/0001-80,2017-06-22,1827315012.58
22.215.116/0001-80,2017-06-23,1828592215.02
22.215.116/0001-80,2017-06-26,1829231693.24
22.215.116/0001-80,2017-06-27,1828142987.76
22.215.116/0001-80,2017-06-28,1830798450.98
22.215.116/0001-80,2017-06-29,1830133259.26
22.215.116/0001-80,2017-06-30,1829617181.64
08.971.898/0001-57,2017-07-03,2635375663.79
08.971.898/0001-57,2017-07-04,2632060255.35
08.971.898/0001-57,2017-07-05,2632113930.07
08.971.898/0001-57,2017-07-06,2635152163.43
08.971.898/0001-57,2017-07-07,2634167402.63
08.971.898/0001-57,2017-07-10,2639037943.85
08.971.898/0001-57,2017-07-11,2640847892.81
08.971.898/0001-57,2017-07-12,2649022628.18
08.971.898/0001-57,2017-07-13,2649083648.9
08.971.898/0001-57,2017-07-14,2652297368.58
08.971.898/0001-57,2017-07-17,2653274631.36
08.971.898/0001-57,2017-07-18,2644756547.13
08.971.898/0001-57,2017-07-19,2648466604.46
08.971.898/0001-57,2017-07-20,2652870586.7
08.971.898/0001-57,2017-07-21,2654229101.1
08.971.898/0001-57,2017-07-24,2652485019.86
08.971.898/0001-57,2017-07-25,2652918518.09
08.971.898/0001-57,2017-07-26,2648486402.92
08.971.898/0001-57,2017-07-27,2661658563.86
08.971.898/0001-57,2017-07-28,2665206283.75
08.971.898/0001-57,2017-07-31,2668839772.18
09.120.756/0001-49,2017-07-03,661356107.45
09.120.756/0001-49,2017-07-04,661562561.65
09.120.756/0001-49,2017-07-05,661445209.21
09.120.756/0001-49,2017-07-06,661796486.27
09.120.756/0001-49,2017-07-07,661862893.39
09.120.756/0001-49,2017-07-10,661798322.75
09.120.756/0001-49,2017-07-11,662024034.13
09.120.756/0001-49,2017-07-12,662579822.41
09.120.756/0001-49,2017-07-13,662634415.85
09.120.756/0001-49,2017-07-14,662661564.63
09.120.756/0001-49,2017-07-17,662709273.18
09.120.756/0001-49,2017-07-18,662944194.03
09.120.756/0001-49,2017-07-19,663116248.65
09.120.756/0001-49,2017-07-20,663196192.09
09.120.756/0001-49,2017-07-21,663453914.06
09.120.756/0001-49,2017-07-24,663708839.91
09.120.756/0001-49,2017-07-25,663898261.85
09.120.756/0001-49,2017-07-26,664367263.66
09.120.756/0001-49,2017-07-27,671079219.86
09.120.756/0001-49,2017-07-28,673770398.33
09.120.756/0001-49,2017-07-31,672978490.14
11.233.045/0001-22,2017-07-03,5751221794.41
11.233.045/0001-22,2017-07-04,5781276475.12
11.233.045/0001-22,2017-07-05,5762097676.38
11.233.045/0001-22,2017-07-06,5775284576.94
11.233.045/0001-22,2017-07-07,5719164749.87
11.233.045/0001-22,2017-07-10,5670948201.09
11.233.045/0001-22,2017-07-11,5646963862.64
11.233.045/0001-22,2017-07-12,5563808192.37
11.233.045/0001-22,2017-07-13,5548183810.62
11.233.045/0001-22,2017-07-14,5472917352.77
11.233.045/0001-22,2017-07-17,5479039278.07
11.233.045/0001-22,2017-07-18,5412684537.62
11.233.045/0001-22,2017-07-19,5399467667.62
11.233.045/0001-22,2017-07-20,5354294388.38
11.233.045/0001-22,2017-07-21,5341674992.01
11.233.045/0001-22,2017-07-24,5372323529.03
11.233.045/0001-22,2017-07-25,5372323529.03
11.233.045/0001-22,2017-07-26,5351922104.68
11.233.045/0001-22,2017-07-27,5439699228.99
11.233.045/0001-22,2017-07-28,5391549766.69
11.233.045/0001-22,2017-07-31,5391549766.69
11.248.347/0001-74,2017-07-03,5634861720.9
11.248.347/0001-74,2017-07-04,5638707837.61
11.248.347/0001-74,2017-07-05,5637139282.41
11.248.347/0001-74,2017-07-06,5635451801.83
11.248.347/0001-74,2017-07-07,5633149309.53
11.248.347/0001-74,2017-07-10,5635167061.63
11.248.347/0001-74,2017-07-11,5638628918.13
11.248.347/0001-74,2017-07-12,5619856746.4
11.248.347/0001-74,2017-07-13,5627722436.13
11.248.347/0001-74,2017-07-14,5642758269.23
11.248.347/0001-74,2017-07-17,5649804529.16
11.248.347/0001-74,2017-07-18,5650715178.05
11.248.347/0001-74,2017-07-19,5669057535.31
11.248.347/0001-74,2017-07-20,5709451021.29
11.248.347/0001-74,2017-07-21,5720475796.5
11.248.347/0001-74,2017-07-24,5721294081.96
11.248.347/0001-74,2017-07-25,5716880144.06
11.248.347/0001-74,2017-07-26,5710226075.42
11.248.347/0001-74,2017-07-27,5726999615.98
11.248.347/0001-74,2017-07-28,5733793818.24
11.248.347/0001-74,2017-07-31,5701519786.87
12.083.748/0001-84,2017-07-03,3669979733.09
12.083.748/0001-84,2017-07-04,3688351758.24
12.083.748/0001-84,2017-07-05,3707148205.88
12.083.748/0001-84,2017-07-06,3728696350.28
12.083.748/0001-84,2017-07-07,3770334038.62
12.083.748/0001-84,2017-07-10,3819557679.72
12.083.748/0001-84,2017-07-11,3823758818.92
12.083.748/0001-84,2017-07-12,3841366423.89
12.083.748/0001-84,2017-07-13,3856217896.02
12.083.748/0001-84,2017-07-14,3874917478.35
12.083.748/0001-84,2017-07-17,3880723269.94
12.083.748/0001-84,2017-07-18,3886599024.62
12.083.748/0001-84,2017-07-19,3920651440.4
12.083.748/0001-84,2017-07-20,3937354716.37
12.083.748/0001-84,2017-07-21,3943988060.23
12.083.748/0001-84,2017-07-24,3955844998.2
12.083.748/0001-84,2017-07-25,3975866548.57
12.083.748/0001-84,2017-07-26,3961520138.51
12.083.748/0001-84,2017-07-27,3981453429.57
12.083.748/0001-84,2017-07-28,4021292242.34
12.083.748/0001-84,2017-07-31,4052471856.53
12.665.456/0001-50,2017-07-03,1102204882.94
12.665.456/0001-50,2017-07-04,1101403342.92
12.665.456/0001-50,2017-07-05,1111956255.49
12.665.456/0001-50,2017-07-06,1107639095.48
12.665.456/0001-50,2017-07-07,1108350492.11
12.665.456/0001-50,2017-07-10,1113249461.94
12.665.456/0001-50,2017-07-11,1112719540.73
12.665.456/0001-50,2017-07-12,1120429949.25
12.665.456/0001-50,2017-07-13,1115668026.81
12.665.456/0001-50,2017-07-14,1120117845.25
12.665.456/0001-50,2017-07-17,1121005359
12.665.456/0001-50,2017-07-18,1127166274.33
12.665.456/0001-50,2017-07-19,1122485517.59
12.665.456/0001-50,2017-07-20,1122451600.09
12.665.456/0001-50,2017-07-21,1122417457.44
12.665.456/0001-50,2017-07-24,1121639893.77
12.665.456/0001-50,2017-07-25,1112964567.97
12.665.456/0001-50,2017-07-26,1120186229.65
12.665.456/0001-50,2017-07-27,1123735568.18
12.665.456/0001-50,2017-07-28,1129647494.12
12.665.456/0001-50,2017-07-31,1129516671.28
13.071.579/0001-25,2017-07-03,4020945762.47
13.071.579/0001-25,2017-07-04,4025245293.2
13.071.579/0001-25,2017-07-05,4024505764.71
13.071.579/0001-25,2017-07-06,4023363206.31
13.071.579/0001-25,2017-07-07,4016922982.82
13.071.579/0001-25,2017-07-10,4018018321.5
13.071.579/0001-25,2017-07-11,4021137175.75
13.071.579/0001-25,2017-07-12,4026069553.05
13.071.579/0001-25,2017-07-13,4029089066.75
13.071.579/0001-25,2017-07-14,4028497203.76
13.071.579/0001-25,2017-07-17,4030432099.43
13.071.579/0001-25,2017-07-18,4027757445.9
13.071.579/0001-25,2017-07-19,4030009460.17
13.071.579/0001-25,2017-07-20,4028954577.22
13.071.579/0001-25,2017-07-21,4033053800.08
13.071.579/0001-25,2017-07-24,4036327138.23
13.071.579/0001-25,2017-07-25,4042117884.21
13.071.579/0001-25,2017-07-26,4035364039.23
13.071.579/0001-25,2017-07-27,4046909759.39
13.071.579/0001-25,2017-07-28,4048163918.81
13.071.579/0001-25,2017-07-31,4060114156.27
15.740.377/0001-54,2017-07-03,1330405951.7
15.740.377/0001-54,2017-07-04,1325001781.14
15.740.377/0001-54,2017-07-05,1337239770.89
15.740.377/0001-54,2017-07-06,1330788177.6
15.740.377/0001-54,2017-07-07,1332895861.06
15.740.377/0001-54,2017-07-10,1330889918.16
15.740.377/0001-54,2017-07-11,1330513233.14
15.740.377/0001-54,2017-07-12,1336765951.39
15.740.377/0001-54,2017-07-13,1333239380.3
15.740.377/0001-54,2017-07-14,1421879618.27
15.740.377/0001-54,2017-07-17,1428864147.16
15.740.377/0001-54,2017-07-18,1422912505.01
15.740.377/0001-54,2017-07-19,1431490879.98
15.740.377/0001-54,2017-07-20,1434150524.35
15.740.377/0001-54,2017-07-21,1424780494.32
15.740.377/0001-54,2017-07-24,1421362102.5
15.740.377/0001-54,2017-07-25,1417225838.55
15.740.377/0001-54,2017-07-26,1430305236.92
15.740.377/0001-54,2017-07-27,1421144900.15
15.740.377/0001-54,2017-07-28,1426491402.07
15.740.377/0001-54,2017-07-31,1439327352.86
17.080.119/0001-14,2017-07-03,526278246.66
17.080.119/0001-14,2017-07-04,525397951.78
17.080.119/0001-14,2017-07-05,528331923.93
17.080.119/0001-14,2017-07-06,528865873.47
17.080.119/0001-14,2017-07-07,530610716.28
17.080.119/0001-14,2017-07-10,532924453.12
17.080.119/0001-14,2017-07-11,576017421.38
17.080.119/0001-14,2017-07-12,581969870.66
17.080.119/0001-14,2017-07-13,583260707.31
17.080.119/0001-14,2017-07-14,587309978.89
17.080.119/0001-14,2017-07-17,588569274.25
17.080.119/0001-14,2017-07-18,592438859.37
17.080.119/0001-14,2017-07-19,597925390.5
17.080.119/0001-14,2017-07-20,603451189.61
17.080.119/0001-14,2017-07-21,603403789.83
17.080.119/0001-14,2017-07-24,603111543.56
17.080.119/0001-14,2017-07-25,605840536.15
17.080.119/0001-14,2017-07-26,607905992.33
17.080.119/0001-14,2017-07-27,628093175.85
17.080.119/0001-14,2017-07-28,629797010.35
17.080.119/0001-14,2017-07-31,633502251.48
22.215.116/0001-80,2017-07-03,1833093693.18
22.215.116/0001-80,2017-07-04,1831448666.83
22.215.116/0001-80,2017-07-05,1829590570.77
22.215.116/0001-80,2017-07-06,1828344258.42
22.215.116/0001-80,2017-07-07,1829179778.88
22.215.116/0001-80,2017-07-10,1830293454.99
22.215.116/0001-80,2017-07-11,1832486950.04
22.215.116/0001-80,2017-07-12,1836449821.26
22.215.116/0001-80,2017-07-13,1837946821.91
22.215.116/0001-80,2017-07-14,1841095239.83
22.215.116/0001-80,2017-07-17,1841965335.62
22.215.116/0001-80,2017-07-18,1839234903.59
22.215.116/0001-80,2017-07-19,1844424753.48
22.215.116/0001-80,2017-07-20,1848326517.1
22.215.116/0001-80,2017-07-21,1854759453.74
22.215.116/0001-80,2017-07-24,1853234018.18
22.215.116/0001-80,2017-07-25,1852955082
22.215.116/0001-80,2017-07-26,1851237911.58
22.215.116/0001-80,2017-07-27,1858656360.72
22.215.116/0001-80,2017-07-28,1861768035.01
22.215.116/0001-80,2017-07-31,1863488576.8
08.971.898/0001-57,2017-08-01,2671960202.93
08.971.898/0001-57,2017-08-02,2673746639.86
08.971.898/0001-57,2017-08-03,2677254025.41
08.971.898/0001-57,2017-08-04,2675730828.53
08.971.898/0001-57,2017-08-07,2673352090.84
08.971.898/0001-57,2017-08-08,2672828767.37
08.971.898/0001-57,2017-08-09,2672302705.49
08.971.898/0001-57,2017-08-10,2664931258.87
08.971.898/0001-57,2017-08-11,2671417210.15
08.971.898/0001-57,2017-08-14,2675653095.03
08.971.898/0001-57,2017-08-15,2678737469.4
08.971.898/0001-57,2017-08-16,2682665147.5
08.971.898/0001-57,2017-08-17,2674128523.98
08.971.898/0001-57,2017-08-18,2674287611.89
08.971.898/0001-57,2017-08-21,2654495031.77
08.971.898/0001-57,2017-08-22,2660884831.21
08.971.898/0001-57,2017-08-23,2673712961.11
08.971.898/0001-57,2017-08-24,2678129207.04
08.971.898/0001-57,2017-08-25,2678846016.1
08.971.898/0001-57,2017-08-28,2679861339.07
08.971.898/0001-57,2017-08-29,2675960778.7
08.971.898/0001-57,2017-08-30,2678281233.64
08.971.898/0001-57,2017-08-31,2682798679.53
09.120.756/0001-49,2017-08-01,675849963.2
09.120.756/0001-49,2017-08-02,677517726.85
09.120.756/0001-49,2017-08-03,680590253.96
09.120.756/0001-49,2017-08-04,678901061.37
09.120.756/0001-49,2017-08-07,676629162.59
09.120.756/0001-49,2017-08-08,677269918.8
09.120.756/0001-49,2017-08-09,674514863.2
09.120.756/0001-49,2017-08-10,672722944.57
09.120.756/0001-49,2017-08-11,675174177.65
09.120.756/0001-49,2017-08-14,675366577.46
09.120.756/0001-49,2017-08-15,674002741.37
09.120.756/0001-49,2017-08-16,674439375.53
09.120.756/0001-49,2017-08-17,669875281.58
09.120.756/0001-49,2017-08-18,674672855.02
09.120.756/0001-49,2017-08-21,673063854.96
09.120.756/0001-49,2017-08-22,675118538.12
09.120.756/0001-49,2017-08-23,681722944.71
09.120.756/0001-49,2017-08-24,686274514.52
09.120.756/0001-49,2017-08-25,689385167.33
09.120.756/0001-49,2017-08-28,689659143.18
09.120.756/0001-49,2017-08-29,693073498.13
09.120.756/0001-49,2017-08-30,694201995.92
09.120.756/0001-49,2017-08-31,693515752.2
11.233.045/0001-22,2017-08-01,5320856887.67
11.233.045/0001-22,2017-08-02,5321363340.42
11.233.045/0001-22,2017-08-03,5333709119.24
11.233.045/0001-22,2017-08-04,5163471676.08
11.233.045/0001-22,2017-08-07,5150918644.89
11.233.045/0001-22,2017-08-08,5149742222.7
11.233.045/0001-22,2017-08-09,5219201959.28
11.233.045/0001-22,2017-08-10,5238926943.54
11.233.045/0001-22,2017-08-11,5238926943.54
11.233.045/0001-22,2017-08-14,5299244015.27
11.233.045/0001-22,2017-08-15,5325210554.3
11.233.045/0001-22,2017-08-16,5241872406.56
11.233.045/0001-22,2017-08-17,5269497415.73
11.233.045/0001-22,2017-08-18,5226542191.77
11.233.045/0001-22,2017-08-21,5255396375.35
11.233.045/0001-22,2017-08-22,5253081617.88
11.233.045/0001-22,2017-08-23,5195320073.71
11.233.045/0001-22,2017-08-24,5197357753.11
11.233.045/0001-22,2017-08-25,5197357753.11
11.233.045/0001-22,2017-08-28,5197357753.11
11.233.045/0001-22,2017-08-29,5207113896.2
11.233.045/0001-22,2017-08-30,5216682508.66
11.233.045/0001-22,2017-08-31,5159506445.6
11.248.347/0001-74,2017-08-01,5706614349.22
11.248.347/0001-74,2017-08-02,5723864144.5
11.248.347/0001-74,2017-08-03,5739138857.49
11.248.347/0001-74,2017-08-04,5746120944.26
11.248.347/0001-74,2017-08-07,5739780756.27
11.248.347/0001-74,2017-08-08,5742370222.64
11.248.347/0001-74,2017-08-09,5736126211.96
11.248.347/0001-74,2017-08-10,5729558741.96
11.248.347/0001-74,2017-08-11,5704467131.61
11.248.347/0001-74,2017-08-14,5703020369.93
11.248.347/0001-74,2017-08-15,5709097158.47
11.248.347/0001-74,2017-08-16,5717564539.86
11.248.347/0001-74,2017-08-17,5711505503.57
11.248.347/0001-74,2017-08-18,5706849552.96
11.248.347/0001-74,2017-08-21,5737180237.32
11.248.347/0001-74,2017-08-22,5739550135.8
11.248.347/0001-74,2017-08-23,5744272125.09
11.248.347/0001-74,2017-08-24,5745883382.14
11.248.347/0001-74,2017-08-25,5750929921.39
11.248.347/0001-74,2017-08-28,5759621222.81
11.248.347/0001-74,2017-08-29,5761520969.16
11.248.347/0001-74,2017-08-30,5763171694.91
11.248.347/0001-74,2017-08-31,5731169872.46
12.083.748/0001-84,2017-08-01,4065622148.45
12.083.748/0001-84,2017-08-02,4118249605.43
12.083.748/0001-84,2017-08-03,4133527348.62
12.083.748/0001-84,2017-08-04,4127344495.26
12.083.748/0001-84,2017-08-07,4124422194.75
12.083.748/0001-84,2017-08-08,4125156513.3
12.083.748/0001-84,2017-08-09,4111187362.39
12.083.748/0001-84,2017-08-10,4103372999.39
12.083.748/0001-84,2017-08-11,4094464359.01
12.083.748/0001-84,2017-08-14,4107169324.51
12.083.748/0001-84,2017-08-15,4111657991.91
12.083.748/0001-84,2017-08-16,4102944139.42
12.083.748/0001-84,2017-08-17,4095764917.55
12.083.748/0001-84,2017-08-18,4120572854.86
12.083.748/0001-84,2017-08-21,4102818487.81
12.083.748/0001-84,2017-08-22,4144230936.12
12.083.748/0001-84,2017-08-23,4153699419.69
12.083.748/0001-84,2017-08-24,4158365212.73
12.083.748/0001-84,2017-08-25,4172949977.51
12.083.748/0001-84,2017-08-28,4184258580.67
12.083.748/0001-84,2017-08-29,4187878152.99
12.083.748/0001-84,2017-08-30,4180154594.99
12.083.748/0001-84,2017-08-31,4201293409.93
12.665.456/0001-50,2017-08-01,1130128893.33
12.665.456/0001-50,2017-08-02,1133106017.41
12.665.456/0001-50,2017-08-03,1133962136.28
12.665.456/0001-50,2017-08-04,1132617126.44
12.665.456/0001-50,2017-08-07,1139821075.11
12.665.456/0001-50,2017-08-08,1144997803.55
