Índice,Data de Referência,Número Índice,Variação Diária (%),Variação no Mês (%),Variação no Ano (%),Variação 12 Meses (%),Variação 24 Meses (%),Duration (d.u.),PMR
IMA - Geral,09/08/2016,"4,050.928323",0.2450,0.7518,15.6065,19.9672,30.5757,864,
IMA - Geral,10/08/2016,"4,054.955518",0.0994,0.8519,15.7214,19.7022,30.7055,864,
IMA - Geral,11/08/2016,"4,060.263120",0.1309,0.9839,15.8729,19.6853,30.6914,866,
IMA - Geral,12/08/2016,"4,062.043094",0.0438,1.0282,15.9237,19.3236,30.7753,866,
IMA - Geral,15/08/2016,"4,063.718597",0.0412,1.0699,15.9715,19.2740,29.9903,875,
IMA - Geral,16/08/2016,"4,063.416029",-0.0074,1.0624,15.9628,19.2651,29.9807,898,
IMA - Geral,17/08/2016,"4,065.472259",0.0506,1.1135,16.0215,19.2631,30.0464,898,
IMA - Geral,18/08/2016,"4,064.284670",-0.0292,1.0840,15.9876,18.9602,29.5460,897,
IMA - Geral,19/08/2016,"4,069.364731",0.1250,1.2103,16.1326,19.1569,29.6950,896,
IMA - Geral,22/08/2016,"4,068.162592",-0.0295,1.1804,16.0983,19.5373,29.5767,894,
IMA - Geral,23/08/2016,"4,066.941711",-0.0300,1.1501,16.0635,19.5014,29.5378,891,
IMA - Geral,24/08/2016,"4,062.919890",-0.0989,1.0500,15.9487,19.7906,29.4097,886,
IMA - Geral,25/08/2016,"4,062.357942",-0.0138,1.0361,15.9326,19.7468,29.1119,883,
IMA - Geral,26/08/2016,"4,052.093728",-0.2527,0.7808,15.6397,19.0722,28.5131,878,
IMA - Geral,29/08/2016,"4,060.722578",0.2129,0.9954,15.8860,19.2194,27.7930,879,
IMA - Geral,30/08/2016,"4,056.158724",-0.1124,0.8819,15.7557,19.0854,27.6493,877,
IMA - Geral,31/08/2016,"4,062.084365",0.1461,1.0292,15.9248,19.7801,27.8358,876,
IMA - Geral,01/09/2016,"4,070.099270",0.1973,0.1973,16.1536,20.4582,27.7930,876,
IMA - Geral,02/09/2016,"4,077.487311",0.1815,0.3792,16.3644,21.4411,27.4509,875,
IMA - Geral,05/09/2016,"4,076.588760",-0.0220,0.3571,16.3388,21.9899,27.8118,874,
IMA - Geral,06/09/2016,"4,080.741310",0.1019,0.4593,16.4573,22.1141,27.9420,873,
IMA - Geral,08/09/2016,"4,079.382747",-0.0333,0.4258,16.4185,21.4657,28.4673,871,
IMA - Geral,09/09/2016,"4,067.467906",-0.2921,0.1325,16.0785,20.9008,28.6239,865,
IMA - Geral,12/09/2016,"4,074.737483",0.1787,0.3115,16.2859,21.3754,29.7393,864,
IMA - Geral,13/09/2016,"4,060.084556",-0.3596,-0.0492,15.8678,20.9390,29.2728,858,
IMA - Geral,14/09/2016,"4,062.545088",0.0606,0.0113,15.9380,20.4134,29.3511,855,
IMA - Geral,15/09/2016,"4,066.507660",0.0975,0.1089,16.0511,20.4202,29.2533,853,
IMA - Geral,16/09/2016,"4,069.470407",0.0729,0.1818,16.1356,20.3981,28.8719,853,
IMA - Geral,19/09/2016,"4,071.852205",0.0585,0.2405,16.2036,21.5697,29.0324,852,
IMA - Geral,20/09/2016,"4,073.103115",0.0307,0.2713,16.2393,21.6071,29.0720,850,
IMA - Geral,21/09/2016,"4,085.561610",0.3059,0.5780,16.5948,22.1633,29.4668,853,
IMA - Geral,22/09/2016,"4,099.744965",0.3472,0.9271,16.9996,22.8187,30.6358,859,
IMA - Geral,23/09/2016,"4,104.135967",0.1071,1.0352,17.1249,23.6218,30.5231,861,
IMA - Geral,26/09/2016,"4,104.696189",0.0137,1.0490,17.1409,21.4240,29.9638,861,
IMA - Geral,27/09/2016,"4,113.774482",0.2212,1.2725,17.4000,21.6925,30.2512,863,
IMA - Geral,28/09/2016,"4,120.514138",0.1638,1.4384,17.5923,23.4032,30.4646,865,
IMA - Geral,29/09/2016,"4,118.316945",-0.0533,1.3843,17.5296,22.6715,32.0462,864,
IMA - Geral,30/09/2016,"4,124.277837",0.1447,1.5311,17.6997,22.0696,31.7149,865,
IMA - Geral,03/10/2016,"4,140.102642",0.3837,0.3837,18.1513,21.5188,31.4331,870,
IMA - Geral,04/10/2016,"4,134.225944",-0.1419,0.2412,17.9836,21.3463,31.2465,896,
IMA - Geral,05/10/2016,"4,146.182746",0.2892,0.5311,18.3249,21.7979,31.6261,898,
IMA - Geral,06/10/2016,"4,146.457636",0.0066,0.5378,18.3327,21.6280,30.7576,897,
IMA - Geral,07/10/2016,"4,149.628413",0.0765,0.6147,18.4232,22.2070,30.2009,897,
IMA - Geral,10/10/2016,"4,152.809914",0.0767,0.6918,18.5140,22.3907,30.2958,896,
IMA - Geral,11/10/2016,"4,152.454503",-0.0086,0.6832,18.5038,22.3803,30.2847,895,
IMA - Geral,13/10/2016,"4,155.069970",0.0630,0.7466,18.5785,22.8554,29.4812,894,
IMA - Geral,14/10/2016,"4,156.307767",0.0298,0.7766,18.6138,22.7681,29.6967,894,
IMA - Geral,17/10/2016,"4,160.733699",0.1065,0.8839,18.7401,22.3293,29.9559,894,
IMA - Geral,18/10/2016,"4,164.565145",0.0921,0.9768,18.8495,22.4419,30.0756,897,
IMA - Geral,19/10/2016,"4,175.198533",0.2553,1.2347,19.1529,22.9060,30.4077,900,
IMA - Geral,20/10/2016,"4,176.396647",0.0287,1.2637,19.1871,22.7472,31.1273,901,
IMA - Geral,21/10/2016,"4,170.478739",-0.1417,1.1202,19.0182,22.5307,31.8690,898,
IMA - Geral,24/10/2016,"4,177.231414",0.1619,1.2839,19.2109,22.3340,31.6911,898,
IMA - Geral,25/10/2016,"4,169.707757",-0.1801,1.1015,18.9962,22.1137,31.4539,894,
IMA - Geral,26/10/2016,"4,161.665076",-0.1929,0.9065,18.7667,21.6162,31.2004,887,
IMA - Geral,27/10/2016,"4,156.796136",-0.1170,0.7885,18.6277,21.0351,31.6075,883,
IMA - Geral,28/10/2016,"4,156.699982",-0.0023,0.7861,18.6250,21.0714,30.8772,879,
IMA - Geral,31/10/2016,"4,161.513467",0.1158,0.9028,18.7624,21.2270,31.0129,879,
IMA - Geral,01/11/2016,"4,158.666028",-0.0684,-0.0684,18.6811,21.1441,30.9233,878,
IMA - Geral,03/11/2016,"4,159.790218",0.0270,-0.0414,18.7132,20.5937,31.3281,869,
IMA - Geral,04/11/2016,"4,164.902987",0.1229,0.0814,18.8591,20.2909,31.8744,869,
IMA - Geral,07/11/2016,"4,173.168044",0.1984,0.2801,19.0950,20.6450,32.4622,870,
IMA - Geral,08/11/2016,"4,176.930619",0.0902,0.3705,19.2023,20.7538,32.5816,871,
IMA - Geral,09/11/2016,"4,163.149791",-0.3299,0.0393,18.8091,20.2987,32.1442,864,
IMA - Geral,10/11/2016,"4,129.228852",-0.8148,-0.7758,17.8410,19.2254,30.7778,847,
IMA - Geral,11/11/2016,"4,124.168269",-0.1226,-0.8974,17.6966,18.6608,30.8770,839,
IMA - Geral,14/11/2016,"4,097.528305",-0.6459,-1.5375,16.9363,17.7591,30.2956,828,
IMA - Geral,16/11/2016,"4,121.521843",0.5856,-0.9610,17.6211,18.3091,31.0586,838,
IMA - Geral,17/11/2016,"4,121.791109",0.0065,-0.9545,17.6288,18.2250,31.0599,841,
IMA - Geral,18/11/2016,"4,124.616986",0.0686,-0.8866,17.7094,18.1462,30.8101,841,
IMA - Geral,21/11/2016,"4,145.237567",0.4999,-0.3911,18.2979,18.1803,29.2881,845,
IMA - Geral,22/11/2016,"4,149.021116",0.0913,-0.3002,18.4059,18.2882,29.4061,846,
IMA - Geral,23/11/2016,"4,149.540049",0.0125,-0.2877,18.4207,18.1852,29.4223,845,
IMA - Geral,24/11/2016,"4,147.799753",-0.0419,-0.3295,18.3710,18.3583,29.2084,842,
IMA - Geral,25/11/2016,"4,139.366117",-0.2033,-0.5322,18.1303,18.5851,28.6393,837,
IMA - Geral,28/11/2016,"4,149.572086",0.2466,-0.2869,18.4216,19.5612,28.7192,837,
IMA - Geral,29/11/2016,"4,156.943509",0.1776,-0.1098,18.6320,19.7736,28.9478,840,
IMA - Geral,30/11/2016,"4,161.456272",0.1086,-0.0014,18.7607,19.9603,29.0878,840,
IMA - Geral,01/12/2016,"4,129.117407",-0.7771,-0.7771,17.8378,18.7648,28.6267,827,
IMA - Geral,02/12/2016,"4,128.559099",-0.0135,-0.7905,17.8219,18.4550,29.1560,811,
IMA - Geral,05/12/2016,"4,148.468735",0.4822,-0.3121,18.3901,18.9424,29.1786,814,
IMA - Geral,06/12/2016,"4,145.866082",-0.0627,-0.3746,18.3158,18.8677,29.0976,812,
IMA - Geral,07/12/2016,"4,155.672718",0.2365,-0.1390,18.5957,19.1346,29.4030,814,
IMA - Geral,08/12/2016,"4,171.236655",0.3745,0.2350,19.0399,19.5305,30.0716,820,
IMA - Geral,09/12/2016,"4,170.533117",-0.0169,0.2181,19.0198,19.2975,30.2096,822,
IMA - Geral,12/12/2016,"4,173.864365",0.0799,0.2982,19.1148,19.6452,31.1415,822,
IMA - Geral,13/12/2016,"4,176.957253",0.0741,0.3725,19.2031,19.7338,31.2386,824,
IMA - Geral,14/12/2016,"4,180.454257",0.0837,0.4565,19.3029,19.9131,31.3485,824,
IMA - Geral,15/12/2016,"4,180.601480",0.0035,0.4601,19.3071,19.9749,31.7295,823,
IMA - Geral,16/12/2016,"4,184.699488",0.0980,0.5585,19.4241,20.1943,32.0482,823,
IMA - Geral,19/12/2016,"4,190.627393",0.1417,0.7010,19.5932,20.1386,31.6299,823,
IMA - Geral,20/12/2016,"4,195.650720",0.1199,0.8217,19.7366,20.2827,31.7876,824,
IMA - Geral,21/12/2016,"4,207.469839",0.2817,1.1057,20.0739,20.7757,32.1589,826,
IMA - Geral,22/12/2016,"4,215.050453",0.1802,1.2879,20.2902,20.8644,32.0426,829,
IMA - Geral,23/12/2016,"4,216.240235",0.0282,1.3165,20.3242,20.6523,32.0555,829,
IMA - Geral,26/12/2016,"4,219.483226",0.0769,1.3944,20.4167,20.6709,32.0325,828,
IMA - Geral,27/12/2016,"4,222.221086",0.0649,1.4602,20.4949,20.7492,32.1182,828,
IMA - Geral,28/12/2016,"4,228.010389",0.1371,1.5993,20.6601,20.7768,32.2993,830,
IMA - Geral,29/12/2016,"4,237.879578",0.2334,1.8365,20.9417,20.9836,32.7133,835,
IMA - Geral,30/12/2016,"4,239.746484",0.0441,1.8813,20.9950,21.0694,32.3362,836,
IMA - Geral,02/01/2017,"4,254.332032",0.3440,0.3440,0.3440,21.4113,32.5982,847,
IMA - Geral,03/01/2017,"4,253.183605",-0.0270,0.3169,0.3169,21.3785,32.5624,882,
IMA - Geral,04/01/2017,"4,246.846807",-0.1490,0.1675,0.1675,21.0505,32.3649,877,
IMA - Geral,05/01/2017,"4,255.578688",0.2056,0.3734,0.3734,20.7939,32.4253,877,
IMA - Geral,06/01/2017,"4,252.111554",-0.0815,0.2916,0.2916,20.4150,31.7167,876,
IMA - Geral,09/01/2017,"4,254.530444",0.0569,0.3487,0.3487,20.7221,31.2054,874,
IMA - Geral,10/01/2017,"4,260.442309",0.1390,0.4881,0.4881,20.8899,31.3878,874,
IMA - Geral,11/01/2017,"4,258.313989",-0.0500,0.4379,0.4379,20.7565,31.3221,873,
IMA - Geral,12/01/2017,"4,294.042034",0.8390,1.2806,1.2806,21.6485,32.7611,882,
IMA - Geral,13/01/2017,"4,296.771470",0.0636,1.3450,1.3450,21.5854,32.4976,887,
IMA - Geral,16/01/2017,"4,304.215911",0.1733,1.5206,1.5206,21.9192,32.0180,889,
IMA - Geral,17/01/2017,"4,306.853066",0.0613,1.5828,1.5828,21.9939,32.0989,887,
IMA - Geral,18/01/2017,"4,300.742394",-0.1419,1.4387,1.4387,21.6698,31.9115,883,
IMA - Geral,19/01/2017,"4,305.098052",0.1013,1.5414,1.5414,21.9144,32.2276,881,
IMA - Geral,20/01/2017,"4,308.192089",0.0719,1.6144,1.6144,22.1581,31.7052,880,
IMA - Geral,23/01/2017,"4,309.433715",0.0288,1.6437,1.6437,21.6930,31.4183,878,
IMA - Geral,24/01/2017,"4,314.871355",0.1262,1.7719,1.7719,21.8466,31.5842,880,
IMA - Geral,25/01/2017,"4,316.798856",0.0447,1.8174,1.8174,21.8097,31.6429,880,
IMA - Geral,26/01/2017,"4,312.574298",-0.0979,1.7177,1.7177,21.3000,31.6254,877,
IMA - Geral,27/01/2017,"4,320.146085",0.1756,1.8963,1.8963,21.6029,31.8341,878,
IMA - Geral,30/01/2017,"4,313.979526",-0.1427,1.7509,1.7509,20.6804,31.7635,875,
IMA - Geral,31/01/2017,"4,316.211138",0.0517,1.8035,1.8035,20.7428,31.8317,874,
IMA - Geral,01/02/2017,"4,322.727624",0.1510,0.1510,1.9572,20.3804,32.0307,876,
IMA - Geral,02/02/2017,"4,331.169886",0.1953,0.3466,2.1563,21.0244,32.6829,873,
IMA - Geral,03/02/2017,"4,340.798977",0.2223,0.5697,2.3835,21.0667,32.7385,876,
IMA - Geral,06/02/2017,"4,345.445262",0.1070,0.6773,2.4930,21.2028,33.4962,876,
IMA - Geral,07/02/2017,"4,352.687787",0.1667,0.8451,2.6639,21.4048,33.7187,878,
IMA - Geral,08/02/2017,"4,366.597962",0.3196,1.1674,2.9920,21.7928,34.1460,882,
IMA - Geral,09/02/2017,"4,372.526904",0.1358,1.3048,3.1318,21.9582,34.4987,886,
IMA - Geral,10/02/2017,"4,377.720666",0.1188,1.4251,3.2543,21.8447,34.8980,886,
IMA - Geral,13/02/2017,"4,380.259473",0.0580,1.4839,3.3142,21.6155,34.8546,886,
IMA - Geral,14/02/2017,"4,382.385535",0.0485,1.5332,3.3643,21.6745,34.9201,886,
IMA - Geral,15/02/2017,"4,384.790164",0.0549,1.5889,3.4210,21.5529,34.9941,896,
IMA - Geral,16/02/2017,"4,377.925583",-0.1566,1.4298,3.2591,21.2945,34.7828,891,
IMA - Geral,17/02/2017,"4,383.119528",0.1186,1.5502,3.3816,21.2146,34.9427,891,
IMA - Geral,20/02/2017,"4,385.369161",0.0513,1.6023,3.4347,21.2398,35.1123,891,
IMA - Geral,21/02/2017,"4,394.033001",0.1976,1.8030,3.6391,21.4793,35.3792,892,
IMA - Geral,22/02/2017,"4,399.963877",0.1350,1.9404,3.7789,21.2687,35.5620,895,
IMA - Geral,23/02/2017,"4,416.005863",0.3646,2.3121,4.1573,21.7471,35.8248,899,
IMA - Geral,24/02/2017,"4,413.969130",-0.0461,2.2649,4.1093,21.4689,35.4560,898,
IMA - Geral,01/03/2017,"4,421.155214",0.1628,0.1628,4.2788,21.2721,34.4215,898,
IMA - Geral,02/03/2017,"4,414.357880",-0.1537,0.0088,4.1184,20.8125,34.5723,895,
IMA - Geral,03/03/2017,"4,423.467740",0.2064,0.2152,4.3333,20.3547,34.8031,894,
IMA - Geral,06/03/2017,"4,426.741572",0.0740,0.2894,4.4105,19.8341,35.7373,894,
IMA - Geral,07/03/2017,"4,427.490860",0.0169,0.3063,4.4282,20.2969,35.7603,893,
IMA - Geral,08/03/2017,"4,422.731386",-0.1075,0.1985,4.3159,19.6319,35.6143,890,
IMA - Geral,09/03/2017,"4,418.875500",-0.0872,0.1112,4.2250,19.0579,36.4075,886,
IMA - Geral,10/03/2017,"4,435.349194",0.3728,0.4844,4.6135,19.1890,36.4567,889,
IMA - Geral,13/03/2017,"4,439.475056",0.0930,0.5778,4.7109,18.8496,36.4639,890,
IMA - Geral,14/03/2017,"4,429.395591",-0.2270,0.3495,4.4731,18.8204,36.1541,885,
IMA - Geral,15/03/2017,"4,440.879657",0.2593,0.6097,4.7440,19.8807,36.5071,885,
IMA - Geral,16/03/2017,"4,442.394476",0.0341,0.6440,4.7797,19.8286,36.4779,889,
IMA - Geral,17/03/2017,"4,448.022094",0.1267,0.7715,4.9125,18.7409,35.8394,890,
IMA - Geral,20/03/2017,"4,448.260630",0.0054,0.7769,4.9181,18.4785,36.0878,890,
IMA - Geral,21/03/2017,"4,453.572576",0.1194,0.8972,5.0434,18.3520,36.2503,889,
IMA - Geral,22/03/2017,"4,451.233891",-0.0525,0.8442,4.9882,17.6816,36.1788,887,
IMA - Geral,23/03/2017,"4,446.939763",-0.0965,0.7470,4.8869,18.1791,35.7526,883,
IMA - Geral,24/03/2017,"4,459.217514",0.2761,1.0251,5.1765,18.8848,36.0799,884,
IMA - Geral,27/03/2017,"4,464.953327",0.1286,1.1551,5.3118,19.0377,36.3524,885,
IMA - Geral,28/03/2017,"4,460.231802",-0.1057,1.0481,5.2004,18.2490,36.2082,883,
IMA - Geral,29/03/2017,"4,464.595080",0.0978,1.1469,5.3034,18.0607,36.3414,882,
IMA - Geral,30/03/2017,"4,463.631689",-0.0216,1.1251,5.2806,18.3211,36.0542,882,
IMA - Geral,31/03/2017,"4,467.602140",0.0890,1.2151,5.3743,18.8402,35.7665,881,
IMA - Geral,03/04/2017,"4,471.489090",0.0870,0.0870,5.4660,18.5620,35.2447,882,
IMA - Geral,04/04/2017,"4,473.729888",0.0501,0.1372,5.5188,19.0789,35.3125,890,
IMA - Geral,05/04/2017,"4,471.564086",-0.0484,0.0887,5.4677,18.9376,35.2470,886,
IMA - Geral,06/04/2017,"4,459.327425",-0.2737,-0.1852,5.1791,18.7883,34.6888,880,
IMA - Geral,07/04/2017,"4,466.007508",0.1498,-0.0357,5.3367,18.9704,34.7921,879,
IMA - Geral,10/04/2017,"4,477.373899",0.2545,0.2187,5.6048,18.5747,34.2521,881,
IMA - Geral,11/04/2017,"4,476.321256",-0.0235,0.1952,5.5799,18.1664,34.2205,880,
IMA - Geral,12/04/2017,"4,478.240340",0.0429,0.2381,5.6252,18.0039,34.2781,881,
IMA - Geral,13/04/2017,"4,474.305864",-0.0879,0.1501,5.5324,17.2269,34.2295,879,
IMA - Geral,17/04/2017,"4,478.171829",0.0864,0.2366,5.6236,17.0124,33.7967,878,
IMA - Geral,18/04/2017,"4,485.292391",0.1590,0.3960,5.7915,16.8586,34.0094,881,
IMA - Geral,19/04/2017,"4,483.173938",-0.0472,0.3485,5.7416,17.0413,33.9462,879,
IMA - Geral,20/04/2017,"4,481.407896",-0.0394,0.3090,5.6999,17.0544,34.3243,876,
IMA - Geral,24/04/2017,"4,483.905469",0.0557,0.3649,5.7588,17.1643,34.3243,875,
IMA - Geral,25/04/2017,"4,473.697209",-0.2277,0.1364,5.5180,16.6681,34.0185,870,
IMA - Geral,26/04/2017,"4,473.760139",0.0014,0.1378,5.5195,16.6159,34.0203,867,
IMA - Geral,27/04/2017,"4,473.290396",-0.0105,0.1273,5.5084,16.1439,33.5890,866,
IMA - Geral,28/04/2017,"4,480.416593",0.1593,0.2868,5.6765,16.4768,33.7825,867,
IMA - Geral,02/05/2017,"4,488.124807",0.1720,0.1720,5.8583,16.0058,34.2563,869,
IMA - Geral,03/05/2017,"4,489.023690",0.0200,0.1921,5.8795,16.0482,34.2832,862,
IMA - Geral,04/05/2017,"4,486.104966",-0.0650,0.1270,5.8107,16.0357,34.2417,860,
IMA - Geral,05/05/2017,"4,491.185160",0.1132,0.2403,5.9305,15.8743,34.2862,860,
IMA - Geral,08/05/2017,"4,491.202188",0.0004,0.2407,5.9309,15.9285,33.5889,858,
IMA - Geral,09/05/2017,"4,496.431927",0.1164,0.3575,6.0543,16.2214,33.7444,857,
IMA - Geral,10/05/2017,"4,506.265553",0.2187,0.5769,6.2862,15.9247,34.0369,860,
IMA - Geral,11/05/2017,"4,517.486255",0.2490,0.8274,6.5509,15.8751,34.5135,864,
IMA - Geral,12/05/2017,"4,525.728161",0.1824,1.0113,6.7453,15.7146,34.8100,868,
IMA - Geral,15/05/2017,"4,537.899831",0.2689,1.2830,7.0323,15.9621,33.8174,880,
IMA - Geral,16/05/2017,"4,553.304987",0.3395,1.6268,7.3957,16.3265,34.2717,900,"1,554"
IMA - Geral,17/05/2017,"4,549.901247",-0.0748,1.5509,7.3154,16.3746,34.1713,897,"1,550"
IMA - Geral,18/05/2017,"4,382.849264",-3.6716,-2.1776,3.3753,12.5883,29.6577,817,"1,456"
IMA - Geral,19/05/2017,"4,423.586939",0.9295,-1.2684,4.3361,13.3572,30.8458,836,"1,479"
IMA - Geral,22/05/2017,"4,407.561265",-0.3623,-1.6261,3.9581,12.7731,29.3750,830,"1,471"
IMA - Geral,23/05/2017,"4,440.100683",0.7383,-0.8998,4.7256,14.1714,30.3301,842,"1,485"
IMA - Geral,24/05/2017,"4,457.067382",0.3821,-0.5211,5.1258,14.5922,30.8282,843,"1,485"
IMA - Geral,25/05/2017,"4,459.172010",0.0472,-0.4742,5.1754,14.7533,31.0554,843,"1,486"
IMA - Geral,26/05/2017,"4,471.641573",0.2796,-0.1959,5.4696,15.0742,31.4633,846,"1,489"
IMA - Geral,29/05/2017,"4,480.459072",0.1972,0.0009,5.6775,15.5345,31.6217,847,"1,488"
IMA - Geral,30/05/2017,"4,472.325756",-0.1815,-0.1806,5.4857,15.0156,31.3827,841,"1,482"
IMA - Geral,31/05/2017,"4,480.979525",0.1935,0.0126,5.6898,15.3578,31.6370,842,"1,483"
IMA - Geral,01/06/2017,"4,468.541127",-0.2776,-0.2776,5.3964,14.8286,31.3250,835,"1,475"
IMA - Geral,02/06/2017,"4,462.435681",-0.1366,-0.4138,5.2524,14.3780,31.3423,825,"1,459"
IMA - Geral,05/06/2017,"4,456.798764",-0.1263,-0.5396,5.1195,13.7667,31.2796,820,"1,452"
IMA - Geral,06/06/2017,"4,468.638338",0.2657,-0.2754,5.3987,13.9016,31.6283,824,"1,456"
IMA - Geral,07/06/2017,"4,470.937455",0.0515,-0.2241,5.4529,14.0389,31.6960,824,"1,456"
IMA - Geral,08/06/2017,"4,472.396036",0.0326,-0.1916,5.4873,13.8209,31.3342,823,"1,456"
IMA - Geral,09/06/2017,"4,479.637187",0.1619,-0.0300,5.6581,14.0109,31.4245,823,"1,455"
IMA - Geral,12/06/2017,"4,483.547745",0.0873,0.0573,5.7504,14.3663,31.6492,823,"1,454"
IMA - Geral,13/06/2017,"4,482.615934",-0.0208,0.0365,5.7284,14.2077,31.6219,822,"1,453"
IMA - Geral,14/06/2017,"4,494.491509",0.2649,0.3015,6.0085,14.4473,31.9706,828,"1,460"
IMA - Geral,16/06/2017,"4,507.005261",0.2784,0.5808,6.3036,14.7759,32.4753,831,"1,463"
IMA - Geral,19/06/2017,"4,516.312327",0.2065,0.7885,6.5232,14.9024,32.3022,835,"1,467"
IMA - Geral,20/06/2017,"4,507.445974",-0.1963,0.5906,6.3140,14.6126,32.0425,831,"1,462"
IMA - Geral,21/06/2017,"4,509.654516",0.0490,0.6399,6.3661,14.4891,32.1072,830,"1,461"
IMA - Geral,22/06/2017,"4,506.933426",-0.0603,0.5792,6.3020,14.4005,31.7437,827,"1,457"
IMA - Geral,23/06/2017,"4,506.767722",-0.0037,0.5755,6.2980,14.1319,31.6455,825,"1,455"
IMA - Geral,26/06/2017,"4,508.369892",0.0356,0.6113,6.3358,14.1395,31.9141,823,"1,451"
IMA - Geral,27/06/2017,"4,502.880575",-0.1218,0.4888,6.2064,13.5847,31.7535,818,"1,446"
IMA - Geral,28/06/2017,"4,513.050262",0.2258,0.7157,6.4462,13.8233,32.0511,821,"1,449"
IMA - Geral,29/06/2017,"4,511.237391",-0.0402,0.6753,6.4035,14.1034,32.2136,820,"1,448"
IMA - Geral,30/06/2017,"4,517.567535",0.1403,0.8165,6.5528,14.2266,32.3493,820,"1,447"
IMA - Geral,03/07/2017,"4,525.964260",0.1859,0.1859,6.7508,14.2602,32.1483,829,"1,455"
IMA - Geral,04/07/2017,"4,524.059044",-0.0421,0.1437,6.7059,14.1503,32.0927,835,"1,468"
IMA - Geral,05/07/2017,"4,526.348605",0.0506,0.1944,6.7599,14.4036,32.1595,835,"1,467"
IMA - Geral,06/07/2017,"4,528.442232",0.0463,0.2407,6.8093,14.4957,32.3629,834,"1,467"
IMA - Geral,07/07/2017,"4,524.383161",-0.0896,0.1509,6.7135,14.3262,32.1655,831,"1,463"
IMA - Geral,10/07/2017,"4,528.677035",0.0949,0.2459,6.8148,14.0233,32.1533,831,"1,462"
IMA - Geral,11/07/2017,"4,532.856376",0.0923,0.3384,6.9134,13.9752,32.2752,831,"1,462"
IMA - Geral,12/07/2017,"4,548.303153",0.3408,0.6804,7.2777,14.3331,32.7260,836,"1,468"
IMA - Geral,13/07/2017,"4,548.178646",-0.0027,0.6776,7.2748,14.0914,32.7025,834,"1,466"
IMA - Geral,14/07/2017,"4,560.258339",0.2656,0.9450,7.5597,14.1653,32.9928,838,"1,470"
IMA - Geral,17/07/2017,"4,568.113723",0.1723,1.1189,7.7450,14.1499,32.9221,841,"1,472"
IMA - Geral,18/07/2017,"4,575.756829",0.1673,1.2881,7.9252,14.2113,33.1445,845,"1,478"
IMA - Geral,19/07/2017,"4,588.403577",0.2764,1.5680,8.2235,14.6433,33.5125,849,"1,483"
IMA - Geral,20/07/2017,"4,594.108593",0.1243,1.6943,8.3581,14.6263,33.3511,850,"1,484"
IMA - Geral,21/07/2017,"4,599.059146",0.1078,1.8039,8.4749,14.8689,33.1665,851,"1,485"
IMA - Geral,24/07/2017,"4,598.361898",-0.0152,1.7884,8.4584,14.9727,34.9488,849,"1,482"
IMA - Geral,25/07/2017,"4,596.565554",-0.0391,1.7487,8.4160,14.9280,34.8961,847,"1,479"
IMA - Geral,26/07/2017,"4,595.793752",-0.0168,1.7316,8.3978,14.7084,34.8734,845,"1,476"
IMA - Geral,27/07/2017,"4,615.892340",0.4373,2.1765,8.8719,15.0455,35.3681,851,"1,483"
IMA - Geral,28/07/2017,"4,618.355188",0.0534,2.2310,8.9300,14.9794,35.4082,849,"1,481"
IMA - Geral,31/07/2017,"4,623.245243",0.1059,2.3393,9.0453,14.9860,34.7540,850,"1,481"
IMA - Geral,01/08/2017,"4,628.104878",0.1051,0.1051,9.1599,14.9394,34.8956,851,"1,482"
IMA - Geral,02/08/2017,"4,635.350873",0.1566,0.2618,9.3309,15.2286,35.1068,847,"1,472"
IMA - Geral,03/08/2017,"4,646.253165",0.2352,0.4977,9.5880,15.4146,35.9125,852,"1,478"
IMA - Geral,04/08/2017,"4,649.103365",0.0613,0.5593,9.6552,15.2390,35.8777,853,"1,479"
IMA - Geral,07/08/2017,"4,644.823850",-0.0921,0.4667,9.5543,14.8651,37.5553,849,"1,474"
IMA - Geral,08/08/2017,"4,646.073695",0.0269,0.4938,9.5838,14.9725,37.5923,848,"1,473"
IMA - Geral,09/08/2017,"4,643.176688",-0.0624,0.4311,9.5154,14.6201,37.5065,846,"1,471"
IMA - Geral,10/08/2017,"4,637.201019",-0.1287,0.3019,9.3745,14.3589,36.8901,842,"1,466"
IMA - Geral,11/08/2017,"4,639.228894",0.0437,0.3457,9.4223,14.2593,36.7516,840,"1,464"
IMA - Geral,14/08/2017,"4,639.689091",0.0099,0.3557,9.4332,14.2206,36.1793,839,"1,461"
IMA - Geral,15/08/2017,"4,645.210557",0.1190,0.4751,9.5634,14.3094,36.3414,851,"1,473"
IMA - Geral,16/08/2017,"4,649.326412",0.0886,0.5641,9.6605,14.4192,36.4622,848,"1,467"
IMA - Geral,17/08/2017,"4,637.920859",-0.2453,0.3174,9.3915,14.0807,36.0562,841,"1,459"
IMA - Geral,18/08/2017,"4,647.742127",0.2118,0.5299,9.6231,14.3557,36.0378,843,"1,461"
IMA - Geral,21/08/2017,"4,642.286280",-0.1174,0.4119,9.4944,14.0789,36.4071,839,"1,455"
IMA - Geral,22/08/2017,"4,644.620875",0.0503,0.4624,9.5495,14.1700,36.4757,837,"1,453"
IMA - Geral,23/08/2017,"4,651.347260",0.1448,0.6078,9.7081,14.3697,36.6734,838,"1,454"
IMA - Geral,24/08/2017,"4,657.833472",0.1394,0.7481,9.8611,14.6425,37.3309,839,"1,455"
